RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES532996|||0||||||||||16152|3155|0|0|0|||8106|7367|||||||||||4582||650
526356|0|0|0|9485|0|0|0|0|0||0|0|0||0||||0|||0||0||0|0|0|0|0|0|||
526591|||300||||||||||114|48612|0|0|0|||27092|147|||9951||||||||5875||4574
530301|396237|0|6918|52897|134991|64983|0|0|0||22537|0|0|129608|940|5068|0|0|0||105800|64024|959|||0|103934|0|6918|5390|32598|||
523429|||12312||||||||||1088|2400|0|0|0|||7391|600|||||||||||3215||790
523733|||4315||||||||||1995|260|0|0|0|||0|0|||||||||||9851||0
526987|||1930||||||||||7302|6030|0|0|0|||5699|0|||0||||||||752||0
527320|||0||||||||||1325|9385|0|0|0|||4078|0|||0||||||||0||0
527506|||4000||||||||||0|0|0|8215|0|||41692|34125|||||||||||7306||1160
524608|||0||||||||||21456|24931|0|5499|0|||25336|9206|||||||||||29703||7489
540242||||||||||||||3481||||||||||||||||||2965||
525280|||342||||||||||0|61|0|0|0|||0|888|||||||||||3018||1556
527520|157936|2639|20578|539703|89639|149048|0|0|0||9863|0|247438|164445|6829|324364|0|0|0||199581|176600|-27552|89746|59177||1496|163|18102|133183|18614|||
525671|||2600||||||||||0|0|0|0|0|||0|3007|||||||||||0||1057
527680|||800||||||||||0|116|0|0|0|||152|0|||||||||||130||0
527686|34006|1844|388|4789|14778|11863|0|0|0||0|0|19910|32336||5840|||0||1133|17377|-5514||||9095|330|388|1760|3063|||
527770|||17000||||||||||7728|5200|0|0|0|||7623|0|||0||||||||2688||11100
527840|213815|566|9295|179053|2008416|104812|0|0|0||25067|0|239420|171248|0|355500|0|118063|0||41346|109520|-4708|93277|11535||0|0|9295|33982|44898|||
527860|278621|2025|6923|314768|156738|220710|0|516|0||46360|0|201443|99108|39942|36804|0|0|0||208726|215869|4841|60593|160117|38666|15187|0|5499|114088|24876|||
527930|||0||||||||||0|0|0|0|0|||6515|0|||0||||||||0||0
527931|||12890||||||||||672|1516|0|2873|0|||0|0|||0||||||||8359||0
527932|||100||||||||||48050|32225|0|0|0|||18654|15203|||5061||||||||9331||17509
529223|||0||||||||||0|480|0|0|0|||0|0|||0||||||||8601||0
529308|||400||||||||||4053|30447|0|0|0|||21999|4359|||11818||||||||25749||0
529342|5136994|345961|379354|3584561|2701743|1303730|63730|16571|0||246133|366180|1018649|514192|283635|2104122|249308||826434||2478210|1306702|-2972|302693|1001037|0|160584|84215|136547|136399|193349|||
527948|2749887|2268|0|1112916|921448|1099416|0|0|0||260868|0|0|19830|25476|1164833|||0||3486299|1073863|25553||||0|0|0|11172|0|||
527978|||90065||||||||||0|0|2600|4668|0|||0|0|||||||||||42943||42762
528068|||2065||||||||||26905|5358|0|0|0|||0|376|||0||||||||6816||0
528072|||5500||||||||||0|0|0|0|0|||58779|0|||0||||||||4377||1800
528075|||0||||||||||0|63583|0|0|0|||73210|0|||||||||||4204||25744
528332|||2411||||||||||2665|9073|812|0|0|||3657|7515|||2205||||||||11853||17319
528355|||0||||||||||0|1464|0|2784|0|||2698|0|||||||||||4442||0
528460|||903||||||||||37|8936|0|875|0|||1132905|384|||||||||||2952||1700
526559|||6356||||||||||0|4995|0|0|0|||412|60|||||||||||390||81
526543|||0||||||||||0|3897|0|0|0|||32437|0|||||||||||0||2712
527180|||400||||||||||0|0|0|0|0|||70|0|||||||||||11043||14500
527251|||0||||||||||1110|15454|0|0|0|||20505|11280|||||||||||9798||0
528821|||0||||||||||0|87563|26997|30499|0|||228941|0|||36205||||||||35217||0
528822|||200||||||||||27311|6423|0|0|0|||10670|0|||0||||||||246||11398
528856|||0||||||||||3207|839|0|0|0|||1596|0|||44||||||||189||488
527391|||0||||||||||79144|0|0|1130|0|||22924|0|||||||||||188||0
527666|||0||||||||||0|1145|0|0|0|||0|0|||||||||||8583||635
527839|||0||||||||||347|0|0|0|0|||0|0|||||||||||24964||0
527927|||4437||||||||||1363|6693|0|0|0|||0|0|||||||||||7278||0
528940|||1100||||||||||8340|65472|0|20568|0|||40558|3856|||5601||||||||26510||0
528943|46463|0|1286|123474|91221|48139|0|0|0||0|0|0|141364|14940|0|0||0|||54461|-6322|||0||||102685||||
528977|0|0|0|16157|40177|2243|0|0|0||0|0|50212|40177||18302|0||0|||2232|11|||||||16157||||
529039|||825||||||||||35363|52286|213|0|0|||0|2494|||8369||||||||22939||3930
529152|||1289||||||||||5184|31200|0|0|0|||136295|0|||||||||||14175||4000
529155|||0||||||||||1967|0|0|0|0|||0|0|||0||||||||9874||0
529156|||211||||||||||1663|79121|0|24393|0|||36411|2256|||16794||||||||28488||5663
528041|||4400||||||||||1750|27995|||||||5200|||||||||||37067||13469
527969|||0||||||||||0|1997|0|0|0|||30435|0|||||||||||709||1024
528039|||150||||||||||21|6341|0|0|0|||406|0|||||||||||4268||3266
528038|||0||||||||||3120|36034|0|66853|0|||52924|3358|||||||||||5664||1300
528040|||||||||||||0|0||||||6929|0|||||||||||2526||6121
528296|||9600||||||||||66563|44253|0|0|0|||0|0|||||||||||54784||2255
528295|||1723||||||||||1668|17100|0|0|0|||77305|0|||||||||||5755||3465
528199|||0||||||||||1522|0|0|0|0|||12669|0|||||||||||0||0
528290|||1145||||||||||0|32151|0|0|0|||0|13773|||||||||||76111||21800
527965|||100||||||||||0|7510|0|0|500|||4550|1140|||||||||||2116||0
528144|||500||||||||||13920|19493|0|0|0|||12871|0|||||||||||6431||1020
529176|||0||||||||||1093|0|0|0|0|||70810|0|||||||||||50||0
529212|||0||||||||||0|542|0|0|0|||74286|0|||0||||||||110||0
529219|125009|53643|3132497|444238|397522|216960|0|0|0||100234|0|775354|489696|0|541649|0|0|0||209282|216960|||||22181|1000|24466|56976|10654|||
528475|||1500||||||||||0|5339|0|0|0|||4822|0|||||||||||12124||8320
528540||||||||||||||2723|||1150|||6746|1856|||||||||||519||1200
528782|||250||||||||||7841|750|0|2463|0|||3833|0|||||||||||161||0
528501|||0||||||||||0|0|0|0|0|||1590|0|||||||||||704||78000
529392|17617349|564848|710212|101975548|6461493|5200618|0|0|0||21397495|1978372|49646|2975911|174025979|6548653|5718||8115||9165584|5200721|-103|834991|4365627|129639217|88742|1909|50163|1663175|100969|||
529420|31540|0|565|5563|3734|3908|0|0|0||4249|0|24374|8701|0|0|0|9520|0||16081|1656|2252|740|3168||6270|0|565|4933|944|||
529423|||6689||||||||||0|90200|0|0|0|||47394|24461|||0||||||||43620||43200
529424|||0||||||||||0|671|0|0|0|||370|0|||190||||||||254||0
529464|7906|522|3150|61145|91325|5832|205805|10294|0||5832|0|86888|26181|2042|11677|0|24316|0||37836|3432|2400||||5811||3150|61145|22900|||
529503|||6260||||||||||30902|6865|0|0|0|||114374|16875|||0||||||||9332||3550
529540|||0||||||||||6973|3566|0|0|0|||1350|0|||0||||||||0||168
529547|||747||||||||||89752|5546|0|0|0|||637|2100|||||||||||1617||0
529551|64436|1055|3046|139403|8366|12543|0|3724|1641||8734|0|74904|21048||18107|0||0||29019|10767|1776||12543||10517||3046|84440||||
529588|1422|0|5943|8699|12560|0|0|0|0||0|0|0|3876|0|0|0|0|0|||0|||||0|0|0|6245|12560|||
529603|0|8384|4775|49943|60481|0|0|13795|468||1292|0|73617|16090||8186|0||0||28129|0||||||8384|4775|31574|16262|||
529660|120464|0|12094|47252|145364|24460|0|0|0||12161|0|10320|84682|121132|0|0|0|0||29330|24460||18747|5713||45619|0|12094|30967|25424|||
529665|||0||||||||||0|0|0|0|0|||12771|0|||||||||||377||5062
528879|||3285||||||||||0|0|0|0|0|||0|0|||||||||||143||0
528852|||0||||||||||0|2967|0|0|0|||17892|0|||||||||||5107||0
528923|||0||||||||||0|0|0|0|0|||0|0|||||||||||0||0
529081|||564|||||||||||2130||||||1417||||||||||||5477||
529137|||0||||||||||0|8985|0|0|0|||1522|4370|||||||||||0||3500
529714|||0||||||||||0|1250|0|0|0|||1248|0|||0||||||||1078||195
529728|0|0|0|0|0|0|0|0|0||0|0|0||0|0|0|0|0|||0||0|0||0|0|0|0|0|||
529735|||0||||||||||66827|9406|805|0|0|||13707|0|||0||||||||28713||0
529737|2662|0|1910|8492|2089|0|0|0|91069||0|0|66261|2662|||||15609|||0|||||0|0|1910|8492|2089|||
529763|||300||||||||||13644|7874|0|0|0|||1668|0|||923||||||||1508||625
529776|90184|0|95|79203|46436|48158|0|0|0||28425|0|0|127189|6508|56000|||28514||13571|48158||43570|4588|2457|0|0|95|15983|0|||
529778|||0||||||||||0|29149|0|0|0|||8925|0|||6609||||||||16116||0
529782|761392|6079|7049|128357|355820|292266|0|0|0||170386|0|0|517258|681429|374787|||33087||278803|292266||190704|101562|159457|0|30|1000|43131|1246|||
529789|523365|37842|5428|127125|61142|195560|0|0|0||116363|0|0|449718|64863|361428||8808|94125||38747|195560||181273|14287||198|408|1000|25089|7417|||
529790|208508|0|0|91706|97393|97311|0|0|0||61078|0|0|190009|5326|149976|||6726||35217|97311||84109|13202|0|3663|0|0|48266|2802|||
529795|||0||||||||||15448|13147|0|0|0|||115483|10289|||7528||||||||17139||0
529878|314309|747|0|76325|46011|98359|0|0|0||58330|0|0|256237|19514|396343|||16||6471|98359||95789|2570|0|0|0|0|39727|0|||
529879|||251||||||||||0|13230|0|0|0|||0|3792|||0||||||||20015||403
529893|||0||||||||||0|0|0|0|0|||5692|0|||0||||||||4281||52479
529896|691464|66303|2375|211505|179906|314832|0|0|0||182318|0|0|559653|6235|199851|||0||171315|314832||234250|80582||0|0|2375|46325|1589|||
529920|227904|26338|3739|76908|64721|69151|0|0|0||21576|0|33394|116015|660|125067|0|0|0||36665|68974|177|57122|12029||25699|4560|3739|21169|12047|||
529941|||15000||||||||||1775|0|714|0|0|||0|0|||||||||||9545||2980
529952|0|0|0|136658|0|21765|0|0|0||0|0|225936|85543|1175||||72551|||21288|477|||||||51115||||
529958|||0||||||||||0|7295|0|0|0|||60|4886|||||||||||4377||1000
529963|||4118||||||||||0|69565|1102|34162|0|||33327|3873|||30310||||||||50165||0
529964|||300||||||||||9100|0|0|0|0|||8200|0|||0||||||||350||0
530028|||0||||||||||2000|0|0|0|0|||10298|0|||0||||||||0||8095
530029|||1323||||||||||31521|0|0|0|0|||13780|0|||0||||||||4018||1600
530046|287474|0|0|91013|19336|53343|0|0|0||16424|0|45381|61107||21931||10000|0||181305|52743|600|13336|40007||7530||0|12101|4561|||
530075|401304|150|0|301737|359403|302535|0|0|0||142023|0|0|407960|701907|505415|||5495||116313|302535||244756|57779||4667|150|0|71378|55084|||
530078|145953|12092|17003|51949|16770|52072|0|0|0||17470|0|58|126660|878|21346|0||0||18076|48680|3392|46295|5777||2954|1322|5961|18145|3621|||
530086|0|0|0|0|0|0|2745|0|0||0|0|0||||||0|||0||||||||||||
530087|130559|3451|3550|137776|104657|61593|0|323|0||28493|0|35191|96892|2192|73826|0|0|0||109348|61800|-207|34597|26997|0|4006|0|3550|22234|18700|||
530102|||404||||||||||50708|97677|8453|0|0|||0|0|||0||||||||30137||9577
530105|||0||||||||||0|66728|232|44699|0|||26736|3236|||26218||||||||16478||0
530106|299619|13147|501949|115706|449807|108952|25437|0|0||64656|0|461526|88849|4396|370051|0|0|0||428883|107491|1461|14572|94380|0|7876|0|107717|2011|139865|||
530111|10381386|214675|1950|824336|999230|328083|0|0|0||107616|0|0|1116467|348662|331629|0|0|0||2957558|328011|72|121614|206469|1626864|148198|9414|1950|116876|32972|||
530114|20515|0|13233|51021|29079|2637|0|0|0||1582|0|85555|37130|12750|7965|||0||19508|2637|||2637|0|840|0|0|16399|1816|||
530123|509681|55658|49146|123130|274083|117339|0|0|0||53859|0|182099|171113|76884|19802||9496|0||480269|117339||0|0||23153|0|9945|53771|0|||
530140|||12244||||||||||0|7200|0|0|0|||5488|0|||0||||||||20987||0
530148|||0||||||||||0|11560|0|0|0|||4899|0|||0||||||||2319||0
530151|||712||||||||||60193|12987|0|0|0|||11537|0|||4267||||||||3177||0
530152|||0||||||||||12045|94421|3626|23392|0|||31336|158|||22712||||||||35729||5525
530169|880698|42577|4389|209407|59283|261950|0|0|0||70959|0|354742|206488|10758865|539119|||0||348627|261377|573|102685|159265||63818||3150|37745|14581|||
529313|||4312||||||||||0|12563|0|0|0|||12324|0|||||||||||2903||0
529218|||700||||||||||14955|14119|0|1092|0|||3949|0|||||||||||2852||0
529147|||||||||||||284|1050||||||31392||||||||||||1791||
529268|||0||||||||||0|1017|0|0|0|||344|0|||||||||||2674||0
529272|||0||||||||||0|364|0|0|0|||11|0|||||||||||373||0
529269|||||||||||||3621|||||||1518||||||||||||3||950
529331|||0||||||||||50|19368|0|2021|0|||31148|0|||||||||||614||725
529266|||1400||||||||||0|6746|0|0|0|||5834|559|||||||||||2973||0
529271|||200||||||||||6128|9977|0|0|0|||1960|0|||||||||||701||550
529362|||0||||||||||86|830|0|0|0|||9904|1092|||||||||||573||0
529361|||0||||||||||0|0|0|0|0|||2450|0|||||||||||0||0
529363|||250|||||||||||1087||||||5050||||||||||||||
529364|||0||||||||||0|0|0|0|0|||0|0|||||||||||0||0
529552|||961||||||||||0|16547|0|0|0|||4924|0|||||||||||2738||6448
529461|||2500||||||||||3386|38745|0|0|0|||37601|135|||||||||||18952||0
530452|684148|0|3250|132786|71634|106472|0|0|0||42668|0|156877|166054|2302|254585|0|30063|0||367758|105972|500|36350|70122||38261|0|3250|30107|24194|||
529569|||0||||||||||0|1798|0|0|0|||1837|0|||||||||||15180||0
529575|||100||||||||||1950|6436|0|0|0|||2467|0|||||||||||1431||100
529576|||0||||||||||0|13082|0|1260|0|||1814|12578|||||||||||28426||0
529585|||0||||||||||0|10097|0|0|0|||2733|0|||||||||||6443||1150
530200|802464|0|67265|1514633|145280|651200|0|0|0||40657|0|138710|629229|145214|394113|0||109570||852128|609687|41513|203337|447863|1333693|38247||7937|30165|26716|||
530201|98314|0|0|41439|8788|0|0|0|0||4147|0|26050|88207|63362|11428|||32062||152|0||||433320|3234|||24187|395|||
530211|64831|0|3150|293131|2309179|514880|0|0|0||335048|0|0|1490542|169066|1355717|||14963||147657|514880||477075|37805||20515|0|3150|89423|111336|||
530232|||0||||||||||15815|50712|86341|15801|0|||0|0|||||||||||36477||16774
530242|||1197||||||||||23336|0|0|0|0|||0|0|||0||||||||5813||300
530245|124075|0|12200|65368|43533|35521|0|0|0||12347|0|0|24000|37641|73463|0|585|0||121861|35521|||||||2200|33368|9476|||
530263|||0||||||||||0|0|0|0|0|||0|0|||0||||||||0||0
530265|319030|60639|1250|114080|176595|96575|0|0|0||35625|0|161823|65357|4401|125271|0|0|0||356201|96575||||0|45991|388|1250|65320|17321|||
530268|||750||||||||||0|0|0|0|0|||0|0|||0||||||||24483||0
530276|681106|81699|4418|224866|202124|155532|0|0|0||92257|0|337541|148639|138710|169130|0|0|0||309766|149475|6057|46725|108807|0|308115|623|1627|21889|43827|||
530280|||0||||||||||5898|24339|0|3509|0|||3748|14939|||3077||||||||19918||19617
530281|266678|0|4566|352360|102441|64461|0|0|0||27034|0|10134|50109|0|125|||0||234769|65388|-927|0|64461|0|20348|0|4566|47634|216|||
530290|||350||||||||||8260|0|0|0|0|||16075|0|||0||||||||6161||2285
530291|||1220||||||||||15736|0|0|0|0|||43241|0|||0||||||||11582||2800
530303|127115|0|59775|444642|470809|303907|1033384|0|0||45643|0|0|381522|75314|199271|||0||59470|301699|2208|279007|24900|779611|0|0|20055|50898|52063|||
530308|||0||||||||||0|102599|0|0|0|||10691|0|||0||||||||42529||1525
530311|125078|0|0|62080|34332|49840|0|0|0||12807|0|83626|140354||47816|||0||44962|49840||0|0||||||14978|||
530353|613569|594173|8750|57281|39428|0|0|0|0||0|0|0|7875|427264|268365|0|0|0||421693|0|||||116412|125579|8750|30850|2254|||
529649||||||||||||||5500||||||915||||||||||||240||900
529875|||100||||||||||28946|8404|0|0|0|||4801|6853|||||||||||4581||1320
529765|||0||||||||||0|7968|560|0|0|||917|0|||||||||||6455||0
529761|||1099||||||||||12750|17076|0|270|0|||15054|1761|||||||||||4008||13443
529870|||400||||||||||0|5828|0|0|0|||4170|703|||||||||||2012||0
529866|||||||||||||126427|7690||||||33325||||||||||||256||
529768|||727||||||||||30|4775|0|0|0|||14736|0|||||||||||17548||0
529811|||0||||||||||0|4314|0|0|0|||1280|34|||||||||||2238||0
529820|||0||||||||||0|10404|0|0|0|||1879|50|||||||||||1750||0
529814|||0||||||||||16869|0|0|0|0|||4179|0|||||||||||152||0
529819|||100||||||||||3326|300|0|3360|0|||0|0|||||||||||18||100
529812||||||||||||||||||||18717|2993|||||||||||671||4830
529858|||1710||||||||||0|12441|0|0|0|||920|0|||||||||||200||0
529815|||192||||||||||499|6018|0|0|0|||2740|0|||||||||||1593||0
529826|||1900||||||||||268|4930|0|0|0|||1610|0|||||||||||7073||130
529822|||1000|||||||||||45360||||||960||||||||||||62541||9572
529942|||2993||||||||||662|19475|0|0|0|||16423|0|||||||||||4331||3175
530365|145134|0|0|40710|50928|10746|0|0|0||3181|0|132808|169846||2109|||0||10088|10746||||||||16710||||
530368|||950||||||||||0|66639|0|9283|0|||0|0|||8570||||||||70446||16850
530370|562813|97706|33547|91975|240864|152063|0|0|0||51992|0|0|137934|80520|466125|||0||470315|152063||34484|117579||34601|5983|4536|70169|51692|||
530371|610343|37245|12521|210019|116745|197602|0|0|0||55374|0|746944|512845|150000|33148||11901|975988||202438|197602|||||21356|0|12521|23644|19684|||
530373|||0||||||||||34899|44878|1865|21804|0|||5438|0|||0||||||||6686||1605
530374|20258|0|0|1877|1242|118|0|0|0||728|0|12393||||||0||480|3030|-2912|0|0||3495|0|0|1877|1242|||
530377|64899|0|22725|113181|93402|24217|76176|0|62581||21668|6225|54422|98234|3240|84795|0||0||24413|26427|-2210|21608|2609||2328||2500|50631|13200|||
530378|104701|0|5350|150943|1738|54119|9033|0|0||14794|0|58148|109033|1016|99326|||0||28831|48335|5784|48130|5989||||5350|23402|1738|||
530379|3252779|1001945|69474|100426422|2764535|2027022|0|0|0||983945|0|1477059|944968|33524550|3027120|||64523||3268715|2025139|1883|385301|1614111||118567|11079|13968|97012003|109775|||
530380|991296|294|0|420167|557999|454891|0|0|0||246659|0|0|919526|10938|601321|||165493||139228|454891||397990|56901||49473|294|0|96295|61918|||
530386|1028535|35756|93260|322931|188805|291660|0|0|0||84512|0|654366|452720|2935|662670|0|0|0||466873|291660||116840|174820||121173|0|31508|67115|34315|||
530387|||200||||||||||10226|2755|0|0|0|||917|0|||0||||||||2272||375
530394|7488566|1477098|749967|8709071|11523704|5535648|635487|0|0||933982|0|632238|43009|7177784|6860657||2668027|0||17075046|5448272|87376|||472978|235204|159952|292709|285476|550644|||
530397|494247|20573|12823|178395|96257|152334|0|0|0||47565|0|350030|332241||105415|||0||92127|160284|-7950|140103|12231||20291|5164|5971|39112|17890|||
530413|||0||||||||||5256|0|0|7315|0|||44779|0|||||||||||2730||322
530414|3784087|74967|116888|1556806|428192|1704203|0|0|0||402730|0|4671679|1266635|2647625|821178||0|0||2314467|1706756|-2553|494505|839737||10117|5000|71475|132554|8008|||
530419|1799722|322144|24000|5996068|393068|1490222|29604|0|0||355025|0|143784|1296119|2030642|2128205|500||0||1761168|1494534|-4312|735034|755188|70586|48207|1715|3000|211944|14778|||
530422|||1004||||||||||13680|18800|0|0|0|||0|0|||0||||||||17224||2600
530423|91270|0|1819|22974|12070|16760|0|0|1840||10906|0|169270|37071|0|0|0|0|0||20693|12176|4584|14692|2068||24824|0|1819|12935|8031|||
530426|842872|320404|0|177659|685098|179632|0|0|0||44618|0|0|174196|18027|142158||0|0||419472|174800|4832|51378|128254||111511|15002|0|3391|171470|||
530430|14286|0|11126|136402|32987|19354|0|0|0||46620|7050|85488|84567|1277|28885|||385369|||19282|72||||||11126|53244||||
530432|212015|3000|18844|108875|141591|132335|0|0|0||27805|0|113661|199465|12711|84547|||418508||26110|132180|155|124746|7589|||3000|13669|32479|6712|||
530435|4509516|240324|107193|1520408|627100|1374811|0|0|0||331692|0|1826648|462482|975579|1323795|||0||2827065|1374811|||1374811||171347|28757|56952|187151|45276|||
530437|||280||||||||||0|31837|0|0|0|||11601|0|||6518||||||||40342||0
530440|468679|2609|9165|70271|28780|38036|0|0|0||27831|0|0||2296|117635|||0||227349|38036|||||64850|2609|5436|25272|12953|||
530446|13708642|91269|181658|8226283|1119105|2543494|0|0|0||687529|0|236276|62163|6432559|2641489|0|0|0||5365442|2546611|-3117|0|2543494|30991427|496018|11566|1712|435736|36216|||
530447|103043|0|5191|41072|22957|8230|0|0|0||3035|0|108838|67106|||0||0||27274|8230|||||19751||5191|36163|4815|||
530449|1146164|233879|25254|782220|1491569|942675|302467|4509|0||152752|0|541449|293364|6754|576063||0|0||1325124|928281|14394|163454|628284||22435|15136|10800|376135|87104|||
530450|1061|0|0|167316|0|523|0|0|0||0|0|0|1577|||||0|||523||523|||746|||11319||||
530451|81103|0|0|127211|273642|67703|0|0|0||43578|0|0|257643|7662|88232|||24112||29399|67703||61013|6690||0|0|0|35131|0|||
530399|||420||||||||||0|8036|0|0|0|||12586|552|||||||||||0||1758
530453|16554187|7967280|492557|8632913|8233847|4540832|65288016|250235|0||1897856|0|1454331|2494690|95854667|5392596|16123||0||9367142|4492727|48105|1162562|3378270|19015513|272941|32607|137535|327067|100999|||
530454|||1500||||||||||0|8018|0|0|0|||0|0|||0||||||||4937||0
